TransactionID,CustomerID,TransactionDate,TransactionValue,ProductCategory,PaymentMethod,CustomerGender,CustomerAgeGroup,Region
TRANS036405,CUST01014,12/18/2024,4718263,Sport,Bank Transfer,Male,26-35,Denpasar
TRANS036406,CUST01461,12/21/2024,4425210,Home,E-Wallet,Male,18-25,Denpasar
TRANS036407,CUST01769,2/7/2024,2446473,Home,Bank Transfer,Male,18-25,Yogyakarta
TRANS036408,CUST01980,4/15/2024,1923885,Fashion,Bank Transfer,Female,26-35,Medan
TRANS036409,CUST00386,2/6/2024,3799474,Sport,Bank Transfer,Female,26-35,Bandung
TRANS036410,CUST00005,7/10/2024,715014,Fashion,Bank Transfer,Male,18-25,Yogyakarta
TRANS036411,CUST01361,5/30/2023,4618650,Sport,Credit Card,Female,36-50,Medan
TRANS036412,CUST01728,10/18/2023,3101565,Sport,E-Wallet,Female,18-25,Surabaya
TRANS036413,CUST00010,11/5/2023,3399333,Sport,E-Wallet,Female,26-35,Yogyakarta
TRANS036414,CUST01372,8/8/2023,2808844,Sport,Credit Card,Male,26-35,Jakarta
TRANS036415,CUST01152,4/15/2023,4248163,Beauty,E-Wallet,Female,18-25,Bandung
TRANS036416,CUST01685,8/29/2024,2947100,Home,E-Wallet,Male,26-35,Bandung
TRANS036417,CUST01363,6/9/2024,3711449,Home,Bank Transfer,Female,26-35,Medan
TRANS036418,CUST00487,3/21/2024,3254508,Electronics,E-Wallet,Male,26-35,Medan
TRANS036419,CUST00278,9/11/2023,1874643,Beauty,E-Wallet,Female,26-35,Bandung
TRANS036420,CUST01380,9/18/2023,2594421,Fashion,Bank Transfer,Female,26-35,Bandung
TRANS036421,CUST01285,6/22/2023,4674243,Beauty,Bank Transfer,Male,26-35,Jakarta
TRANS036422,CUST01180,2/7/2023,2085125,Sport,Credit Card,Female,26-35,Bandung
TRANS036423,CUST00784,5/17/2024,152442,Electronics,Credit Card,Male,36-50,Yogyakarta
TRANS036424,CUST00647,12/12/2023,3877109,Home,E-Wallet,Female,>50,Bandung
TRANS036425,CUST01689,9/10/2024,2396768,Home,Bank Transfer,Female,18-25,Surabaya
TRANS036426,CUST01984,1/12/2024,1447519,Electronics,E-Wallet,Female,18-25,Medan
TRANS036427,CUST01879,6/24/2023,2614711,Electronics,Bank Transfer,Male,26-35,Jakarta
TRANS036428,CUST01456,8/13/2024,4033224,Sport,Bank Transfer,Female,18-25,Yogyakarta
TRANS036429,CUST00809,1/10/2024,3802253,Beauty,E-Wallet,Female,26-35,Bandung
TRANS036430,CUST01842,12/8/2024,3818339,Sport,Bank Transfer,Male,18-25,Bandung
TRANS036431,CUST00502,7/8/2023,4565611,Home,Bank Transfer,Female,36-50,Medan
TRANS036432,CUST01318,1/2/2024,185832,Beauty,Bank Transfer,Female,18-25,Denpasar
TRANS036433,CUST00035,2/22/2024,4409872,Home,Credit Card,Female,26-35,Denpasar
TRANS036434,CUST01290,1/26/2023,3129177,Beauty,Credit Card,Male,18-25,Surabaya
TRANS036435,CUST00575,10/1/2024,2378785,Sport,Bank Transfer,Female,18-25,Denpasar
TRANS036436,CUST00909,1/17/2024,1455481,Electronics,Credit Card,Male,26-35,Yogyakarta
TRANS036437,CUST01545,5/18/2024,4150089,Electronics,Credit Card,Female,36-50,Bandung
TRANS036438,CUST00117,1/25/2023,4583890,Beauty,E-Wallet,Female,26-35,Denpasar
TRANS036439,CUST00465,5/17/2023,662562,Home,Credit Card,Female,26-35,Jakarta
TRANS036440,CUST01345,9/27/2024,4889953,Beauty,E-Wallet,Female,26-35,Surabaya
TRANS036441,CUST00846,6/1/2023,2570539,Fashion,Credit Card,Male,26-35,Yogyakarta
TRANS036442,CUST00771,10/11/2023,3287492,Fashion,E-Wallet,Male,18-25,Denpasar
TRANS036443,CUST01251,5/28/2024,1177784,Sport,Bank Transfer,Female,26-35,Yogyakarta
TRANS036444,CUST01458,7/14/2023,1121094,Fashion,Bank Transfer,Female,26-35,Yogyakarta
TRANS036445,CUST00931,6/17/2023,1608102,Sport,E-Wallet,Male,26-35,Yogyakarta
TRANS036446,CUST01404,9/12/2024,4849975,Home,Credit Card,Female,26-35,Jakarta
TRANS036447,CUST00674,11/19/2024,2127591,Electronics,Bank Transfer,Female,18-25,Denpasar
TRANS036448,CUST01742,12/24/2024,4417879,Home,Credit Card,Female,36-50,Yogyakarta
TRANS036449,CUST01695,10/7/2024,4828250,Home,E-Wallet,Male,26-35,Surabaya
TRANS036450,CUST01975,3/19/2023,2561758,Sport,Credit Card,Male,18-25,Denpasar
TRANS036451,CUST01067,4/7/2024,1971077,Home,Credit Card,Male,18-25,Surabaya
TRANS036452,CUST00362,1/23/2024,563567,Fashion,E-Wallet,Female,26-35,Medan
TRANS036453,CUST00888,11/26/2023,3978128,Home,E-Wallet,Male,26-35,Yogyakarta
TRANS036454,CUST00129,5/9/2024,327876,Sport,Credit Card,Male,36-50,Denpasar
TRANS036455,CUST00228,1/20/2024,3237732,Beauty,Credit Card,Male,26-35,Jakarta
TRANS036456,CUST01168,1/19/2024,822387,Fashion,E-Wallet,Female,18-25,Denpasar
TRANS036457,CUST01662,10/2/2023,3015760,Home,Bank Transfer,Female,26-35,Medan
TRANS036458,CUST01765,8/20/2024,2677687,Beauty,Credit Card,Male,26-35,Medan
TRANS036459,CUST00048,11/2/2023,3899412,Electronics,E-Wallet,Female,36-50,Denpasar
TRANS036460,CUST01958,12/7/2024,1796923,Beauty,Bank Transfer,Male,26-35,Medan
TRANS036461,CUST01796,4/23/2024,4146323,Fashion,Bank Transfer,Male,26-35,Jakarta
TRANS036462,CUST00675,11/30/2024,4790107,Sport,Credit Card,Male,36-50,Medan
TRANS036463,CUST00150,4/30/2023,2761647,Fashion,Bank Transfer,Male,36-50,Surabaya
TRANS036464,CUST00013,11/3/2023,708861,Beauty,Bank Transfer,Female,>50,Surabaya
TRANS036465,CUST00586,8/26/2024,538584,Home,Credit Card,Male,26-35,Medan
TRANS036466,CUST01521,5/2/2024,1824684,Electronics,Credit Card,Male,18-25,Denpasar
TRANS036467,CUST00687,10/22/2024,3908262,Beauty,Credit Card,Female,18-25,Yogyakarta
TRANS036468,CUST00631,2/3/2024,4133539,Beauty,Credit Card,Female,26-35,Yogyakarta
TRANS036469,CUST01168,1/21/2023,1244862,Sport,Bank Transfer,Female,18-25,Denpasar
TRANS036470,CUST01255,11/14/2024,2740145,Sport,Bank Transfer,Female,26-35,Surabaya
TRANS036471,CUST01613,6/5/2024,2813966,Beauty,Bank Transfer,Female,26-35,Bandung
TRANS036472,CUST01231,3/31/2023,2485182,Fashion,Credit Card,Female,26-35,Yogyakarta
TRANS036473,CUST00275,3/14/2024,588628,Home,Credit Card,Female,>50,Medan
TRANS036474,CUST00455,2/24/2023,364886,Beauty,Credit Card,Male,26-35,Jakarta
TRANS036475,CUST01841,4/24/2023,928848,Beauty,Bank Transfer,Male,26-35,Bandung
TRANS036476,CUST01395,7/1/2024,3812592,Home,Credit Card,Male,>50,Yogyakarta
TRANS036477,CUST00870,11/26/2023,467532,Electronics,Credit Card,Female,26-35,Yogyakarta
TRANS036478,CUST01346,2/25/2023,4943225,Electronics,Credit Card,Male,36-50,Jakarta
TRANS036479,CUST00262,10/18/2024,1278934,Electronics,Bank Transfer,Female,26-35,Bandung
TRANS036480,CUST01738,7/22/2024,1066419,Sport,E-Wallet,Male,36-50,Yogyakarta
TRANS036481,CUST00141,3/14/2024,2840749,Sport,Bank Transfer,Female,36-50,Surabaya
TRANS036482,CUST01936,9/29/2023,4269071,Home,E-Wallet,Female,26-35,Medan
TRANS036483,CUST00650,6/19/2023,449495,Electronics,E-Wallet,Female,26-35,Denpasar
TRANS036484,CUST00110,6/17/2023,4688139,Beauty,Bank Transfer,Male,>50,Jakarta
TRANS036485,CUST01870,11/4/2024,3020761,Beauty,Credit Card,Female,18-25,Denpasar
TRANS036486,CUST00990,6/5/2024,4567972,Home,Credit Card,Female,36-50,Surabaya
TRANS036487,CUST00773,12/27/2024,1329879,Beauty,Bank Transfer,Male,36-50,Medan
TRANS036488,CUST01794,10/28/2024,1967508,Beauty,E-Wallet,Female,36-50,Surabaya
TRANS036489,CUST01451,12/27/2024,1191186,Fashion,Bank Transfer,Female,26-35,Surabaya
TRANS036490,CUST00328,2/20/2023,2817500,Home,Bank Transfer,Female,18-25,Denpasar
TRANS036491,CUST01786,9/21/2023,741874,Sport,Bank Transfer,Female,18-25,Surabaya
TRANS036492,CUST00036,8/24/2023,557556,Beauty,Credit Card,Female,26-35,Yogyakarta
TRANS036493,CUST01261,11/28/2023,1065450,Sport,Bank Transfer,Male,18-25,Jakarta
TRANS036494,CUST01876,1/1/2024,3998421,Fashion,Bank Transfer,Female,26-35,Jakarta
TRANS036495,CUST00912,3/14/2023,2562169,Fashion,Credit Card,Male,18-25,Denpasar
TRANS036496,CUST01184,10/24/2023,3820720,Electronics,E-Wallet,Female,18-25,Bandung
TRANS036497,CUST00805,4/29/2024,883787,Home,Credit Card,Male,26-35,Bandung
TRANS036498,CUST01818,6/19/2024,67040,Beauty,Credit Card,Female,36-50,Surabaya
TRANS036499,CUST01646,9/8/2024,2611144,Beauty,Credit Card,Female,18-25,Jakarta
TRANS036500,CUST01299,10/4/2024,2157324,Home,Bank Transfer,Female,26-35,Surabaya
TRANS036501,CUST01928,3/27/2023,2280903,Electronics,Credit Card,Female,26-35,Bandung
TRANS036502,CUST00631,12/8/2023,3989036,Beauty,Credit Card,Female,26-35,Yogyakarta
TRANS036503,CUST01095,10/7/2024,4890739,Home,Credit Card,Male,18-25,Denpasar
TRANS036504,CUST01160,10/1/2023,3209806,Beauty,E-Wallet,Male,18-25,Surabaya
TRANS036505,CUST00662,3/15/2024,4457506,Sport,Bank Transfer,Female,36-50,Surabaya
TRANS036506,CUST00235,11/15/2023,111487,Sport,E-Wallet,Male,26-35,Denpasar
TRANS036507,CUST01861,3/12/2023,3600255,Fashion,Bank Transfer,Female,36-50,Bandung
TRANS036508,CUST01502,12/23/2024,1303404,Fashion,Credit Card,Female,36-50,Bandung
TRANS036509,CUST01894,6/7/2024,836275,Sport,E-Wallet,Male,26-35,Jakarta
TRANS036510,CUST00479,12/19/2024,3736477,Home,E-Wallet,Female,18-25,Surabaya
TRANS036511,CUST01240,4/1/2024,1772777,Electronics,Credit Card,Male,26-35,Bandung
TRANS036512,CUST01652,8/28/2023,84273,Home,Credit Card,Male,26-35,Surabaya
TRANS036513,CUST00874,2/3/2023,1404261,Home,Bank Transfer,Male,26-35,Jakarta
TRANS036514,CUST01786,11/28/2024,1181714,Electronics,E-Wallet,Female,18-25,Surabaya
TRANS036515,CUST01429,3/19/2023,387155,Beauty,E-Wallet,Female,36-50,Surabaya
TRANS036516,CUST00846,11/27/2024,425790,Sport,E-Wallet,Male,26-35,Yogyakarta
TRANS036517,CUST00700,3/1/2024,826390,Electronics,Credit Card,Female,36-50,Bandung
TRANS036518,CUST00948,11/24/2024,4224091,Beauty,Credit Card,Female,26-35,Jakarta
TRANS036519,CUST01137,1/4/2024,1098311,Electronics,E-Wallet,Female,36-50,Surabaya
TRANS036520,CUST00329,10/18/2023,536997,Sport,Bank Transfer,Male,26-35,Surabaya
TRANS036521,CUST00154,1/4/2024,4947456,Beauty,Bank Transfer,Female,36-50,Yogyakarta
TRANS036522,CUST00409,8/26/2024,510335,Sport,Bank Transfer,Female,>50,Yogyakarta
TRANS036523,CUST00104,6/9/2024,1241623,Fashion,Credit Card,Female,26-35,Medan
TRANS036524,CUST00021,8/28/2024,3071429,Sport,E-Wallet,Female,>50,Medan
TRANS036525,CUST01436,7/13/2024,1010331,Home,E-Wallet,Male,26-35,Bandung
TRANS036526,CUST01169,6/7/2023,4332835,Sport,Bank Transfer,Male,36-50,Jakarta
TRANS036527,CUST00250,12/29/2024,3103220,Electronics,Credit Card,Female,18-25,Yogyakarta
TRANS036528,CUST00792,8/7/2024,911156,Electronics,E-Wallet,Female,>50,Medan
TRANS036529,CUST01935,7/5/2023,1243819,Beauty,E-Wallet,Female,26-35,Denpasar
TRANS036530,CUST00486,4/21/2023,4857016,Electronics,Bank Transfer,Female,>50,Surabaya
TRANS036531,CUST01750,12/24/2024,1469144,Electronics,Credit Card,Male,36-50,Medan
TRANS036532,CUST00967,7/27/2024,937113,Fashion,Bank Transfer,Female,36-50,Bandung
TRANS036533,CUST00383,5/17/2024,473012,Home,Bank Transfer,Female,>50,Jakarta
TRANS036534,CUST01417,5/19/2024,2159425,Electronics,Credit Card,Male,26-35,Denpasar
TRANS036535,CUST00092,1/16/2023,149758,Home,Credit Card,Female,>50,Medan
TRANS036536,CUST00261,7/26/2024,753316,Electronics,E-Wallet,Female,36-50,Surabaya
TRANS036537,CUST01010,4/16/2024,822850,Beauty,E-Wallet,Female,18-25,Yogyakarta
TRANS036538,CUST00981,3/27/2023,3150836,Home,Bank Transfer,Male,26-35,Medan
TRANS036539,CUST00377,8/27/2023,2276069,Sport,Bank Transfer,Female,26-35,Medan
TRANS036540,CUST00715,11/5/2024,1507601,Electronics,Bank Transfer,Male,18-25,Denpasar
TRANS036541,CUST01162,1/12/2023,1378487,Fashion,E-Wallet,Male,18-25,Bandung
TRANS036542,CUST01648,2/28/2023,3867692,Home,Bank Transfer,Female,26-35,Surabaya
TRANS036543,CUST00293,10/5/2024,3544237,Sport,Bank Transfer,Female,18-25,Denpasar
TRANS036544,CUST00707,10/27/2024,3143320,Beauty,E-Wallet,Male,18-25,Denpasar
TRANS036545,CUST00866,5/18/2023,4135657,Home,Credit Card,Female,26-35,Surabaya
TRANS036546,CUST01718,6/19/2024,3515358,Home,Bank Transfer,Female,18-25,Surabaya
TRANS036547,CUST00443,4/28/2023,2754288,Electronics,E-Wallet,Male,36-50,Jakarta
TRANS036548,CUST01680,2/9/2024,2917380,Sport,E-Wallet,Female,26-35,Surabaya
TRANS036549,CUST01184,3/14/2024,3690693,Beauty,Credit Card,Female,18-25,Bandung
TRANS036550,CUST01967,2/26/2024,671087,Beauty,Bank Transfer,Male,26-35,Jakarta
TRANS036551,CUST00984,7/17/2023,1304466,Sport,E-Wallet,Male,36-50,Bandung
TRANS036552,CUST00853,4/24/2024,2587329,Sport,E-Wallet,Male,18-25,Medan
TRANS036553,CUST01553,12/13/2024,4762561,Fashion,Bank Transfer,Female,26-35,Surabaya
TRANS036554,CUST01528,8/9/2023,3233373,Sport,Credit Card,Male,36-50,Denpasar
TRANS036555,CUST00685,10/25/2023,2279417,Electronics,Credit Card,Female,26-35,Yogyakarta
TRANS036556,CUST01805,9/8/2024,1089667,Electronics,Credit Card,Male,18-25,Denpasar
TRANS036557,CUST00045,9/13/2024,2625302,Sport,Bank Transfer,Male,36-50,Denpasar
TRANS036558,CUST00769,10/16/2024,4806092,Electronics,E-Wallet,Male,26-35,Jakarta
TRANS036559,CUST01427,11/12/2023,4443000,Sport,E-Wallet,Male,26-35,Surabaya
TRANS036560,CUST01648,4/27/2023,3806447,Beauty,E-Wallet,Female,26-35,Surabaya
TRANS036561,CUST01172,12/14/2023,3507856,Fashion,Credit Card,Female,18-25,Denpasar
TRANS036562,CUST00078,2/5/2023,181213,Sport,Bank Transfer,Male,26-35,Bandung
TRANS036563,CUST01824,6/20/2023,2413861,Home,Credit Card,Female,26-35,Jakarta
TRANS036564,CUST00355,6/6/2024,4575199,Home,E-Wallet,Male,36-50,Medan
TRANS036565,CUST00564,5/31/2023,1453980,Fashion,Bank Transfer,Male,18-25,Surabaya
TRANS036566,CUST00366,6/1/2024,3200905,Home,Credit Card,Male,18-25,Yogyakarta
TRANS036567,CUST01907,5/31/2024,4665506,Beauty,E-Wallet,Female,26-35,Yogyakarta
TRANS036568,CUST01794,10/29/2023,3605597,Home,Bank Transfer,Female,36-50,Surabaya
TRANS036569,CUST00839,12/18/2023,2565258,Electronics,Credit Card,Female,36-50,Yogyakarta
TRANS036570,CUST00413,5/11/2024,1212704,Home,Bank Transfer,Female,26-35,Surabaya
TRANS036571,CUST00041,9/9/2023,3182754,Electronics,Bank Transfer,Male,36-50,Surabaya
TRANS036572,CUST00315,10/8/2023,2795666,Beauty,Credit Card,Female,>50,Medan
TRANS036573,CUST00630,12/8/2024,2777374,Electronics,Credit Card,Male,26-35,Denpasar
TRANS036574,CUST00558,10/20/2023,4265229,Beauty,Credit Card,Male,18-25,Denpasar
TRANS036575,CUST00504,4/17/2024,137918,Home,Credit Card,Female,>50,Denpasar
TRANS036576,CUST00381,4/14/2023,366512,Sport,E-Wallet,Male,36-50,Jakarta
TRANS036577,CUST00517,3/21/2023,2101560,Beauty,E-Wallet,Male,18-25,Yogyakarta
TRANS036578,CUST00783,6/9/2023,4024659,Beauty,Bank Transfer,Male,>50,Jakarta
TRANS036579,CUST01245,5/12/2024,617819,Fashion,Credit Card,Female,36-50,Jakarta
TRANS036580,CUST01161,10/15/2024,1625115,Fashion,E-Wallet,Female,26-35,Bandung
TRANS036581,CUST01713,1/7/2023,2446928,Beauty,Bank Transfer,Female,36-50,Medan
TRANS036582,CUST01393,3/1/2024,3580001,Electronics,E-Wallet,Male,36-50,Surabaya
TRANS036583,CUST01486,12/16/2024,4135005,Beauty,Bank Transfer,Male,26-35,Bandung
TRANS036584,CUST00789,1/31/2023,4532108,Electronics,E-Wallet,Female,>50,Jakarta
TRANS036585,CUST01233,1/6/2023,4378332,Home,Credit Card,Male,18-25,Yogyakarta
TRANS036586,CUST00572,10/12/2023,2995771,Electronics,E-Wallet,Female,>50,Yogyakarta
TRANS036587,CUST01463,1/26/2023,298741,Electronics,Bank Transfer,Male,26-35,Surabaya
TRANS036588,CUST00291,4/17/2024,2906140,Home,Bank Transfer,Male,26-35,Denpasar
TRANS036589,CUST01945,1/5/2024,3438198,Beauty,Bank Transfer,Female,18-25,Denpasar
TRANS036590,CUST00406,6/11/2023,1007885,Fashion,Credit Card,Female,26-35,Bandung
TRANS036591,CUST01355,6/1/2023,475892,Sport,E-Wallet,Female,18-25,Denpasar
TRANS036592,CUST01118,9/20/2023,4397219,Beauty,Bank Transfer,Female,18-25,Surabaya
TRANS036593,CUST01863,11/16/2023,1668048,Home,E-Wallet,Male,26-35,Jakarta
TRANS036594,CUST01869,12/23/2023,3903197,Fashion,Credit Card,Male,26-35,Yogyakarta
TRANS036595,CUST01275,4/1/2023,3316084,Sport,E-Wallet,Female,36-50,Surabaya
TRANS036596,CUST01767,1/2/2023,2658557,Home,E-Wallet,Female,26-35,Yogyakarta
TRANS036597,CUST01699,3/9/2023,4900617,Sport,Credit Card,Female,>50,Bandung
TRANS036598,CUST00645,2/12/2023,485946,Electronics,Credit Card,Male,18-25,Jakarta
TRANS036599,CUST01298,9/30/2024,855854,Beauty,Credit Card,Male,18-25,Surabaya
TRANS036600,CUST01858,10/8/2023,3527627,Home,Bank Transfer,Female,26-35,Jakarta
TRANS036601,CUST00011,6/3/2024,3318139,Electronics,Bank Transfer,Male,18-25,Surabaya
TRANS036602,CUST01661,3/25/2023,4270689,Fashion,E-Wallet,Female,26-35,Denpasar
TRANS036603,CUST00572,1/4/2024,2035872,Sport,Credit Card,Female,>50,Yogyakarta
TRANS036604,CUST00537,11/8/2023,4481071,Sport,E-Wallet,Female,36-50,Yogyakarta
TRANS036605,CUST01287,10/13/2024,145784,Sport,Bank Transfer,Male,26-35,Jakarta
TRANS036606,CUST01537,7/9/2024,4968191,Beauty,E-Wallet,Male,18-25,Yogyakarta
TRANS036607,CUST01247,5/3/2023,236527,Sport,Credit Card,Male,26-35,Yogyakarta
TRANS036608,CUST01432,12/12/2024,166816,Home,E-Wallet,Female,>50,Denpasar
TRANS036609,CUST00424,9/12/2023,3749849,Beauty,Bank Transfer,Female,26-35,Denpasar
TRANS036610,CUST01430,10/30/2023,1044829,Electronics,E-Wallet,Female,26-35,Medan
TRANS036611,CUST00948,11/17/2024,4356136,Beauty,E-Wallet,Female,26-35,Jakarta
TRANS036612,CUST01209,12/9/2024,4351102,Beauty,Credit Card,Male,26-35,Medan
TRANS036613,CUST00737,6/18/2024,4539608,Fashion,E-Wallet,Male,>50,Bandung
TRANS036614,CUST01951,9/10/2024,107829,Beauty,E-Wallet,Male,18-25,Yogyakarta
TRANS036615,CUST00806,9/27/2024,4316379,Sport,Bank Transfer,Female,>50,Jakarta
TRANS036616,CUST00505,5/30/2024,2159074,Beauty,Credit Card,Female,18-25,Denpasar
TRANS036617,CUST00550,9/28/2023,4139039,Home,Credit Card,Female,18-25,Denpasar
TRANS036618,CUST01216,1/18/2023,982843,Home,Bank Transfer,Male,18-25,Medan
TRANS036619,CUST01689,10/7/2023,3297635,Electronics,Bank Transfer,Female,18-25,Surabaya
TRANS036620,CUST01449,1/30/2024,4022721,Fashion,Credit Card,Female,26-35,Surabaya
TRANS036621,CUST00859,9/26/2024,3349065,Beauty,Credit Card,Female,18-25,Jakarta
TRANS036622,CUST00051,5/24/2023,4063022,Fashion,E-Wallet,Female,26-35,Medan
TRANS036623,CUST00938,8/15/2023,502940,Fashion,Bank Transfer,Female,26-35,Surabaya
TRANS036624,CUST01018,9/19/2023,2212510,Beauty,E-Wallet,Female,26-35,Bandung
TRANS036625,CUST00151,11/28/2023,3464134,Electronics,Bank Transfer,Female,26-35,Jakarta
TRANS036626,CUST01760,5/2/2023,1918051,Beauty,Bank Transfer,Female,36-50,Surabaya
TRANS036627,CUST01899,2/10/2024,2296843,Beauty,Credit Card,Male,26-35,Denpasar
TRANS036628,CUST01797,9/14/2023,2077827,Beauty,E-Wallet,Female,26-35,Denpasar
TRANS036629,CUST01892,12/6/2023,2662641,Sport,Bank Transfer,Male,26-35,Medan
TRANS036630,CUST00587,5/22/2023,1291741,Home,E-Wallet,Male,18-25,Bandung
TRANS036631,CUST00291,6/20/2024,86006,Sport,Credit Card,Male,26-35,Denpasar
TRANS036632,CUST01970,3/20/2023,135049,Electronics,Bank Transfer,Male,26-35,Medan
TRANS036633,CUST00928,12/26/2024,3556517,Beauty,Bank Transfer,Female,>50,Bandung
TRANS036634,CUST00535,1/8/2024,2671447,Electronics,Bank Transfer,Female,36-50,Bandung
TRANS036635,CUST01182,11/3/2024,1448274,Beauty,Credit Card,Male,18-25,Denpasar
TRANS036636,CUST00180,8/17/2023,4369215,Home,Bank Transfer,Male,26-35,Surabaya
TRANS036637,CUST00289,8/30/2023,1086513,Beauty,Bank Transfer,Male,26-35,Yogyakarta
TRANS036638,CUST01422,5/8/2024,3509810,Sport,E-Wallet,Female,26-35,Denpasar
TRANS036639,CUST00155,7/16/2023,2609679,Home,Credit Card,Female,18-25,Surabaya
TRANS036640,CUST01655,8/29/2024,1689245,Beauty,Bank Transfer,Male,18-25,Bandung
TRANS036641,CUST00178,12/13/2024,793779,Sport,Credit Card,Male,26-35,Denpasar
TRANS036642,CUST01705,11/8/2024,172731,Sport,Credit Card,Male,>50,Surabaya
TRANS036643,CUST00048,10/24/2023,2124671,Home,E-Wallet,Female,36-50,Denpasar
TRANS036644,CUST01445,8/10/2023,2674597,Sport,Bank Transfer,Female,>50,Bandung
TRANS036645,CUST00950,11/11/2023,3423025,Fashion,Credit Card,Female,>50,Bandung
TRANS036646,CUST01389,8/26/2024,2138357,Fashion,E-Wallet,Female,18-25,Yogyakarta
TRANS036647,CUST01146,4/24/2023,965178,Home,E-Wallet,Female,26-35,Jakarta
TRANS036648,CUST01713,1/11/2023,4647836,Electronics,E-Wallet,Female,36-50,Medan
TRANS036649,CUST01475,5/11/2024,3324599,Fashion,Credit Card,Male,36-50,Yogyakarta
TRANS036650,CUST01894,2/27/2024,2905059,Sport,E-Wallet,Male,26-35,Jakarta
TRANS036651,CUST01035,3/29/2024,1951709,Beauty,Bank Transfer,Male,18-25,Denpasar
TRANS036652,CUST01502,8/7/2023,132946,Home,Credit Card,Female,36-50,Bandung
TRANS036653,CUST00201,5/22/2023,1551370,Beauty,Bank Transfer,Female,>50,Bandung
TRANS036654,CUST01657,2/26/2023,2268183,Beauty,Bank Transfer,Female,26-35,Medan
TRANS036655,CUST00356,9/20/2023,1997972,Home,E-Wallet,Female,18-25,Medan
TRANS036656,CUST00378,9/2/2023,2708564,Fashion,E-Wallet,Male,36-50,Surabaya
TRANS036657,CUST00662,1/22/2023,263971,Fashion,Credit Card,Female,36-50,Surabaya
TRANS036658,CUST01073,11/2/2024,90404,Fashion,Credit Card,Male,26-35,Denpasar
TRANS036659,CUST00736,3/31/2023,2466137,Fashion,Credit Card,Female,36-50,Surabaya
TRANS036660,CUST01961,10/30/2023,649082,Fashion,Bank Transfer,Male,26-35,Yogyakarta
TRANS036661,CUST01323,7/18/2024,1493266,Sport,Bank Transfer,Female,36-50,Yogyakarta
TRANS036662,CUST00043,2/10/2024,2619513,Beauty,Bank Transfer,Male,26-35,Medan
TRANS036663,CUST00099,11/24/2023,1070204,Fashion,Bank Transfer,Male,36-50,Surabaya
TRANS036664,CUST00573,6/4/2024,905647,Beauty,E-Wallet,Male,26-35,Medan
TRANS036665,CUST01680,10/15/2023,3659637,Sport,Credit Card,Female,26-35,Surabaya
TRANS036666,CUST01655,9/19/2023,1832175,Beauty,Credit Card,Male,18-25,Bandung
TRANS036667,CUST01653,4/9/2024,3561553,Home,Credit Card,Male,36-50,Yogyakarta
TRANS036668,CUST01300,12/12/2024,2107243,Electronics,Bank Transfer,Female,36-50,Surabaya
TRANS036669,CUST00238,4/11/2023,3863862,Sport,E-Wallet,Male,18-25,Bandung
TRANS036670,CUST01874,4/16/2023,3659844,Electronics,Credit Card,Female,36-50,Bandung
TRANS036671,CUST00466,1/25/2024,4356927,Home,E-Wallet,Male,18-25,Denpasar
TRANS036672,CUST01253,3/10/2024,3522492,Beauty,Credit Card,Male,26-35,Denpasar
TRANS036673,CUST01314,5/11/2023,4433370,Fashion,E-Wallet,Female,18-25,Denpasar
TRANS036674,CUST01383,11/26/2023,4617032,Sport,Credit Card,Female,18-25,Medan
